,id,screen_name,followers_count,name,friends_count
56512,63275483,tiferetjournal,11427,Tiferet Journal,626
56513,17448139,chickhuber,2783,leigh roessler,2283
56514,342458847,JadeFloydDC,4414,Jade Floyd,2969
56515,549421530,SeibertLA,2947,Lisa Seibert,2744
56516,344556001,foodtruckfest11,8732,Cbus Food Truck Fest,4902
56517,65372643,NovaAthletics,27584,Villanova Athletics,877
56518,54624739,TrvlMavenMonica,1417,Monica Maslia,1523
56519,10191332,jehb,7008,Jason Baker,3297
56520,282690020,websterpd,4253,Webster Police Mass,101
56521,19104232,BlaktimusPrime,824,The Black Messiah,809
56522,515998184,_M1stak1n,179,•__•,417
56523,432767467,JesikaSmithArt,81,Jesika Smith,151
56524,190415340,jwolfner,15244,John Wolfner,468
56525,67731949,thisiseesha,360,Eesha K,327
56526,67600876,_Honest_Lies,927,Zachean  ❤,560
56527,396067313,esceptimista,1160,McGuffin,784
56528,71401970,glumber,3941,Denise Grothouse,4015
56529,17138163,blogdiabetes,6846,Tony,848
56530,317293045,jazzyjs96,1113,Jasmine Sun,1208
56531,20414967,wanderlust13,53952,Veronica Stoddart,1389
56532,517833208,ctrl_mod,5818,Control,1048
56533,91849204,ImPrincessJessi,503,Jessi Lauren,950
56534,473268726,Andrew_Burton11,1255,Andrew Burton,560
56535,150307324,RAWELEMENTSUSA,2076,RAW ELEMENTS USA,1973
56536,258048510,vlopez0294,4392,Vanessa Lopez,319
56537,66451163,plough_shares,15469,Ploughshares Fund,946
56538,69435911,coastalfans,4592,Coastal Fans,462
56539,487686665,Scrltt64,763,Teresa Stiffler,1829
56540,270631434,tinachecked,654,Tina G,924
56541,476152331,trigglets,96,Katherine,0
56542,341017098,bren_mcmaster,242,Brenna McMaster,476
56543,33915405,reneelynch,390,Renee Summers,620
56544,325288468,MrsJonesDC,379,Mrs. Jones,510
56545,110068245,DWisKINGBEEF,9491,Dwayne DW Wright,0
56546,28410393,MissyKramer,413,Melissa Kramer,389
56547,350323234,LLordPayback,9322,Lord Payback,573
56548,42435106,__ManOnAMission,970,OKC 2019 NBA Champions,589
56549,424247851,Dreadd1k,5556,🙏🏾,4095
56550,57770539,amieparnes,16377,Amie Parnes,895
56551,45842989,Gary_Tanguay,40173,Gary Tanguay,409
56552,28541485,blktai,766,Tai Edward Few,3351
56553,15172143,edbisquera,3091,Ed Bisquera,3097
56554,17662510,TheDataDiva,2756,Wendy Cobrda,2902
56555,371687985,aangxo,172119,Aang. 🍑,141368
56556,226460210,FirstClass_Nea,308,Shanea Coburn,444
56557,376013364,jwelk52,1764,J Welk,2324
56558,99320365,iTrap4JESUS,6165,ThickSlim,7439
56559,37978680,DLTurner_,6553,DLTurner,5639
56560,167215672,TaylerdInLuv,601,Tayler Dunn,0
56561,29065778,Marissa_Morris,475,Marissa Morris,436
56562,229212731,StephStMartin,2257,Stephanie St. Martin,2761
56563,493453884,westonREinsider,162,Jeanna Gutierrez,125
56564,19975160,EsserVic,1153,Victoria Esser,327
56565,22250047,DrFisherPrice,69,E-ron,0
56566,20808256,StillEazy,910,Eric Borden,465
56567,319783487,aabranstetter,302,Ashleigh Branstetter,361
56568,17793599,dida7575,1830,Felicia Greene,2753
56569,97223237,AndyMascola,1441,Andy Mascola,1004
56570,580485696,AIRFIDGE,496,"Jerry Fitchett, MAG",760
56571,352027207,ImJustJahiem,281,Jahhhhh ;) ひひ,305
56572,56459846,Richard_C_Young,20474,Richard C. Young,19326
56573,35881546,Sylverstone14,1222,SMASHIN' Sylverstone Khandr,1489
56574,18711115,pierredup,8580,Pierre duPlessis,7012
56575,441287249,ItsAllyL,1265,Ally,395
56576,146637394,wxwitten,712,David Witten ,1188
56577,95519317,fmlrafael,310,Rafael Araujo,142
56578,160924247,smilelilcrybaby,4514,👶🏽,571
56579,17400407,Marilyn_Res,69040,Marilyn Terrell,37121
56580,412713562,ExecValkyrie,429,🎄Kurt Hawke🎄,354
56581,121602651,crystalxlau,3138,Crystal Lau,1196
56582,879329882,kady_cox,613,Kady,550
56583,149652062,KiraJayCole,757,Shakira,227
56584,119505498,SEM_Strategies,6272,Marketing Strategies,5431
56585,29852256,elisemesa,259,elise mesa,283
56586,754273,streetknowledge,2259,Street Knowledge,2166
56587,40075873,itsbaybiegurl,436, Baybie ,955
56588,325157466,JHorton_5,1166,Makeup J.E.H,829
56589,41124452,juicepirate,2981,Green Pirate Juice,1334
56590,26837598,VampFaerie,1799,Nicole Countryman,1936
56591,83460711,kendiesandwich,569,Kennedy Standish,271
56592,68911720,sex_music,1712,sex music,674
56593,175080042,JV_Moore203,1267,JeVaughn Moore,1009
56594,298549868,DhaRealJuicyJay,1478,Janice,1769
56595,123044461,dboysodmg,14335,DBEEZ¥ SODMG/Rich Gang,13364
56596,323453548,LetDat_BoiTweet,934,Jiggy Ju.,1115
56597,17400431,TomBolt,20765,Tom Bolt,13410
56598,26837616,bklynreader,1279,bklynreader,1586
56599,885361,TheSamhita,23348,Samhita Mukhopadhyay,3037
56600,257000050,snationknapper,1251,Stacy Nation-Knapper,1752
56601,290685555,The_TRuest,328,JAR,452
56602,522945132,justine_mattera,25622,Justine Mattera,958
56603,498434677,I_Cadavid,1256,Ivana Maria;,624
56604,41386615,DaisyMaesMarket,2615,Daisy Mae's Market,2635
56605,228164218,MattBrent33,167,Blackstallion34,158
56606,19366524,KQuickOfficial,5501,KQuick,186
56607,226984573,CraftBeerFairy,289,Craft Beer Fairy,350
56608,239567488,_DrScream,995,Wilhelm Urriola,299
56609,324633216,RunMeMyREMY_,309,MEECHIE QUEE'NE,0
56610,86999680,mattdunnevt,3182,Matt Dunne for VT,1997
56611,67732099,Des_Tinney,779,Des Tinney,784
56612,26575491,YaleDivSchool,9594,Yale Divinity School,992
56613,215450250,maddelaney1,618,Madeline Delaney,1162
56614,446399118,TERR_ah,221,Tara,467
56615,509051536,BarefootNomads,60528,Micki & Charles,9803
56616,44794515,rachelod23,325,Rachel O'Donoughue,1456
56617,404456080,ECUSquirrels,12209,ECU Squirrels,69
56618,22512274,othrside,1012,oTHErsideBoardsports,881
56619,213484182,JessJackk,460,Jessaka,334
56620,56722075,_ColinS_,5090,Colin Schultz,1055
56621,235373214,RaiderMaverick,2268,D,1684
56622,344294048,DCoxAuthor,8943,Doreen Cox (Dody),6220
56623,35095198,PopMommyPam,327,Pam Kaye,63
56624,21594786,georgeffranks3,1421,Falling Waters 1863,2272
56625,266830495,BobCusack,10164,Bob Cusack,2218
56626,415990437,Nate_Redlady,342,Nathan Redmond,339
56627,83985061,jamesblair06,13349,James Blair,274
56628,14254762,RachelLeist,5331,Rachel Leist,1711
56629,38109868,DrMarsha,28140,"Marsha Lucas, PhD",23386
56630,14516909,marjf,346,marjf,1955
56631,80577198,SpitSomething92,264,Nick Rhodes,360
56632,261325493,RSueClifford,1697,Sue Clifford,484
56633,83985078,uguubear,23831,uguubear,493
56634,330531509,SheIsOtonoGold,15178,Autumn M.,2546
56635,431719095,JoshMeyerDC,13386,Josh Meyer,5589
56636,17531577,mattpicasso,6376,Matt Jordan,579
56637,364610234,riverrunswildx,192,River Robinson,773
56638,14123701,Mededitor,7145,Mededitor,3011
56639,16301914,HighSchoolOT,57688,HighSchoolOT.com,3103
56640,150962878,nkemuche,414,Kim Uche,2321
56641,381256383,_2Krispyyy,1519,✈️FlightClub CEO,0
56642,15434432,WinObs,3,Richard Hay,0
56643,353731263,tachy2001,932,Margarita Guzman,981
56644,540508866,CedricWPhoto,185,Cedric Wooten,348
56645,580092611,larriedarks,12921,liz,7082
56646,1016511,JessicaSuarez,6952,Jessica Suarez,763
56647,8487622,HolocaustMuseum,274098,US Holocaust Museum,2710
56648,269451975,SmackeddMiller,156,Darian Miller,259
56649,326599366,malshel,336,Mallory Shelton,315
56650,47153863,Prince_aQUEem,758,WINston SirChill,750
56651,442467018,dbells40,1256,QUEST 4 SIX!!🏈🏈🏈,1126
56652,469336778,QuianaSpring,462,Quiana spring,240
56653,763855561,ErnestDChu,1199,Ernest D. Chu,1458
56654,255296205,ttravaglia27,140,Thomas Travaglia,234
56655,393446087,Jkamosaurus,208,James Kaminski,270
56656,71140048,BulldogBrock,1147,BulldogBrock,1650
56657,255689417,rmslim,12760,Randa Slim,1144
56658,411009746,1HealthyFuture,1195,Healthy Future,1257
56659,89621202,joyceetta,2464,joyce b,2192
56660,277709524,ayoooo_sha,977,Scotty,997
56661,110199502,shift_in2_turbo,3028,Karim Walker,5000
56662,114262742,venepoetics,3152,Guillermo Parra,2301
56663,18055895,phillipperry,1482,Phillip Perry,2173
56664,15172310,jacobmlevy,559,Jacob,672
56665,213484251,ryanduffy24,299,Durry,720
56666,380601053,ChazStephenson,304,Charlie Ross,314
56667,287933155,RIGGSsaid_watUP,1210,Honisty Mcferrin,1145
56668,795181796,RayBurkhart1,50777,❌SwampDrainer❌,45745
56669,106922726,dan_dillard,148,Daniel Dillard,441
56670,480740071,Queen_KYG,136,KYG,230
56671,15827690,HarrisonWeber,10731,Harrison Weber,1818
56672,68125419,Darrin99,3115,Darrin Pfeiffer,1446
56673,276660974,Missjj412_MMI,3237,JJ,415
56674,23036655,PASSIONAL,1688,PASSIONAL,302
56675,165905136,WestonPatch,1918,Weston Patch,630
56676,28017397,FirstPlaceSperm,3144,so there’s that,2110
56677,25789174,PapisGrill,908,Papi's Cuban Grill,194
56678,19366646,NewsLeaderNOW,7026,The News Leader,1263
56679,213955245,WhosChuckPaul,544,Charlie Saint Clout,678
56680,50168569,TheBieberBarbie,144409,M,1708
56681,366707450,40yroldVegan,2065,Forty year old Vegan,2427
56682,15103554,sjdmd,2268,Steven J. Davidson,1715
56683,80970494,jgmcomics,7125,Joe Martino,1381
56684,561742590,LaHatti,73633,Jessenia Hatti B.,856
56685,114000644,sbaker_17,1314,Shunnecia Baker,1404
56686,742097670,notbenfrazier,452,Larry fisherman,579
56687,30769931,jtlogan_,759,JT Logan,829
56688,468157196,imakerope,88,Msdad,667
56689,263291660,Anthony_Morin,543,Anthony Morin,564
56690,19759887,chadstirling,760,Chad Stirling,575
56691,23036687,Ataraxis00,5105,Ataraxis,208
56692,614040338,OhhhHellNo,127,Naomi G.,264
56693,416383764,Ralf_Loeffler,1245,Immo-Property-Miami,1895
56694,177046292,MOPRINTZ,641,Billy Bx NY,557
56695,223707925,Cheswick_L,492,Luke Cheswick,795
56696,29459220,Frayz,6281,FRAYZ,1040
56697,301433626,tilou_thegod,1979,Ti lou,481
56698,14779167,TracyLynnPR,2607,Tracy Lynn Freedman,4109
56699,485851935,thedaexperience,1366,The DAE,1935
56700,23036706,ncaula,2971,Natalie Caula Hauff,549
56701,8880932,aprildunford,21120,April Dunford,11159
56702,17007397,gefox4,257,Trey Fox,249
56703,21463844,herseyd,379,hersey,308
56704,29721387,GCAmTour,3331,Golf Channel Am Tour,103
56705,54231852,JoshuaCowan,295,Joshua Cowan,317
56706,16352043,AdamButler__,1843,Adam Butler,3630
56707,84771632,ClubDistrictMIA,2196,ClubDistrict Miami,2310
56708,21857073,DeepVision,2338,haters hate themselves,2020
56709,74285874,cyberceas,82108,Ceasar V. Maximus™,91307
56710,148996914,Abmuku,11126,Abmuku,224
56711,754485,MatthewKeysLive,39166,Matthew Keys,5992
56712,47547191,HANDSOME_FASE,1318,Sha_Santana ,1391
56713,250446648,marinarachael,12872,mah ree nah,729
56714,36668217,MelKontos,180,Melissa Kontos,551
56715,12682042,kristenfischer,5196,Kristen Fischer,5530
56716,631341884,_LovelyKidrauhl,1162,amber♡,1782
56717,350585659,KaylaGranger,388,Kayla Granger,298
56718,21332801,PennCareerServ,9873,Penn Career Services,695
56719,17269569,aknecht,6062,Alan K'necht,2074
56720,41124675,CNASdc,38804,CNAS,2061
56721,96043844,BitzMV,433,E. Selby,467
56722,26575682,MayorReichert,4368,Mayor Reichert,722
56723,178094920,ElizabethLocey,1491,Elizabeth Locey,881
56724,32998217,AmberRozzayLuv,36086,muvaa🌸,24472
56725,337609551,saucemahog,875,Woooorrrd🗣♊️,1149
56726,592151376,kathrynnewton,93787,KATHRYN NEWTON,308
56727,21332817,acarREALTORS,4754,ACAR REALTORS,799
56728,281772882,rachlatham,5963,Rachael Emma Latham,1919
56729,576815955,tburk03,873,Tams70,1731
56730,16745299,ORLPartnership,16470,ORL Econ Partnership,1276
56731,28279637,dabeard,46303,David Beard,6360
56732,569606994,misenber01,6408,Mike Isenberg,6153
56733,17007447,LordPancreas,2393,Hugh Guiney,3636
56734,187794263,Hola_Consuelo,160,champagne consuelo,206
56735,42173273,SurefireJay,2743,Jared Hancock,784
56736,103514969,nealspinks,29761,Neal Spinks,10545
56737,88965979,pickettfurnitur,2494,Pickett Furniture,272
56738,492143450,Limerencee__,458,Nadia lopez,477
56739,30507867,robkellysurf,13345,Rob Kelly,1778
56740,43221846,hannahbethftw,406,Hannah Elizabeth,196
56741,619414372,PNBCares,983,Park National Bank,281
56742,27886437,EaglesInsider,341071,Dave Spadaro,22
56743,37454694,miaboostrom,3023,Mia Boostrom,1170
56744,316638054,KirkDengler,319,John Marston,547
56745,243499880,thereggiewarren,3667,reggie warren jr.,178
56746,480740200,REB_ellion96,1003,Rebekah,1348
56747,254903147,KT_holland,626,KT,540
56748,304055148,NaIM_liketht,616,R.I.P Sonney,663
56749,454263656,RockLung,844,Rocco Lungariello,1178
56750,14779242,jennifertribe,2455,Jennifer Tribe,630
56751,261981040,1youngcaesar,11373,JohnMgbemena,463
56752,14386033,TicketNews,4034,TicketNews,1870
56753,623473,CPeterC,4215,C.Peter Clough,4198
56754,26837875,EpicNancyLee,6055,Nancy,2452
56755,160793458,FreddyFolsom,17862,Freddy Gerard,548
56756,22643570,gladglap,845,Marla Ribs,415
56757,617317234,ohsnapitzannie2,251,AM,789
56758,114525049,SNY_Studio,3708,SNY Assignment Desk,2614
56759,754556,cspenn,97188,Christopher S. Penn,51594
56760,30770045,BitedownBoy252,2210,Oliver Clothesoff,2371
56761,281248639,Mirt_The_Hurt,100,Dirt McGirt,193
56762,191595396,TheeKingOfJuly,1285,Hotsauce,1390
56763,482706309,jack_stabile,254,Jack Stabile,193
56764,18842500,SoSofieFatale,23347,Michelle,23196
56765,799376263,d_train1212,105,Dmitry Ermakov,0
56766,15565703,Elitedance,92401,Elitedance,41586
56767,23167881,skitterdoo,253,Skitterdoo,323
56768,387416970,Kevin_Hanrahan2,66536,Kevin Hanrahan,71598
56769,584287114,Riloading,731,Juju 🛫,1784
56770,347177868,GauravTx,2389,Gaurav Kumar,1906
56771,25789325,TDub_Problems,246,T,213
56772,20022158,McGone,1089,Sean but with a moustache,2125
56773,134185872,MrRich313,331,Rich E. Rich,596
56774,394888077,SILifestyle,742,Kristina Gershteyn,487
56775,28803978,Mofryky,35526,Mofryky,32572
56776,103121811,danieljmitchell,13896,Dan Mitchell,20
56777,49382294,WALES_Fargo,261,Brother Malcolm,269
56778,50037656,BigBabyBurke,176,Beans & Cornbread,127
56779,37323673,Work_Weekends,2073,Strictly College,1863
56780,96175002,HiHoHome,372,HiHoHomeMarket Heidi,373
56781,308249500,RICHIEBORNRICH,447,Richie Di'Muccio,759
56782,382829469,CentereachCheer,181,Centereach Cheer,122
56783,109413277,Dollface_Ash,215,Ashlee (2E's),86
56784,361726877,soulmatelauren,9804,pawi🇵🇪,2009
56785,334726052,KirbyPartners,699,Kirby Partners,892
56786,237863849,CarmineMancini,28,Sergio 2,90
56787,100500394,merrybubbles,2740,Merrybubbles,2612
56788,283607978,TeenzWithSwagg,8774,TeenzWithSwagg,3684
56789,298550188,CenterPiece_,614,jadamarie.💋,672
56790,20415405,STYLEMOM,14538,STYLEMOM.com,3599
56791,62620585,WEForg,26392,Water Environment Federation,2949
56792,482575276,smylesweeney,305,myles sweeney,251
56793,44663728,HornBook,27590,The Horn Book,811
56794,348095409,madeline_madBad,160,Madeline Madvad,245
56795,186090418,WCSmithIV,16564,Skip Smith,14891
56796,266699704,jatjr424,88,James Thomas,213
56797,64586680,steffnie2365,52,stephanie,298
56798,551519161,aminaa_iam,3981,Rose,2304
56799,93291451,espinosacrissy,337,Cristal,237
56800,59212728,pondlizard,5088,Alison ExGOP,5185
56801,456098749,Xoxo_Chellsea,664,❄️,704
56802,51217342,TheeStyleMaven,1038,Amber Lauren,645
56803,471696320,_SavannahKay12,590,ѕαναииαн🌺,446
56804,447316932,Cloverly19960,1266,Countrygirl19960,1849
56805,330793925,mwademedia,454,Michael Wade,227
56806,574587848,jaimiedzski,114,Jaimie Dzielski,199
56807,114918344,missfreckles1,1792,Miss Freckles,4971
56808,22512587,bcchan98,1005,Brandon,2072
56809,15565771,stevorevo,1635,Steve Cook,690
56810,274564047,EriinReneee,164,Erin Renee,241
56811,71533520,jaimeekr,265,Jaimee Rister Schick,473
56812,77038543,CNELL4ever,255,NellyBooked,383
56813,104432595,shinidareaper,844,Devin Knight,1849
56814,242189267,ChrisDunn4,286,Chris Dunn,574
56815,33653718,katemcdowell,713,Kate McDowell,368
56816,15958999,Aly10TV,3563,Aly Boucher-Romot,1316
56817,152142811,TelemundoNews,646549,Noticias Telemundo,800
56818,51479515,juliafarlin_,89,JFM Farlin,123
56819,46498782,ccfromdc,2612,Craig C,1470
56820,23430112,brendamantz,2804,Brenda Mantz,3330
56821,238650340,thepsychogen,7289,Psychogen 🇨🇫,719
56822,325157862,904beezy,1944,BeezyBeezyBeezy,678
56823,63276007,KingJones25,324,I Am A King,326
56824,449020904,StrokeComeback,1734,Stroke Comeback Ctr,2005
56825,160793578,_KJOx,721,dinah jane,1712
56826,51479531,leighann_wis,234,Leighann Wisniewski,314
56827,240354284,MollyMMuldoon,1463,Molly Muldoon,2035
56828,245597164,Sarmand_65,253,Stephen Armand,278
56829,106791920,ArmyOneSource,16825,Army OneSource,311
56830,22643696,DrSchempp,13771,Paul Schempp,8498
56831,374309874,justhefax_mam,3378,Shadow Banned Joe Friday,3351
56832,30245872,iDoTurnDownHead,4472,🥀MileyMileee✨,2984
56833,219775989,bryynasoroka,400,bry,201
56834,340624374,D_56Ace,199,%Grind_Nonstop%,341
56835,47940602,chanfuckintel,1446,Fatal Attraction ,979
56836,384140282,MattMill_,272,Matt,205
56837,111379452,RushHolt,9219,Rush Holt,218
56838,20546557,NPPA,54868,NPPA,9325
56839,590578686,xojennpatel,872,Jenn Patel,689
56840,36799486,DelilahShonte,3130,Delilah Does✨✈️🗺,2669
56841,11895802,AshworthCollege,22371,Ashworth College,20735
56842,124617729,telordiceplok,4311,cica,763
56843,15172610,claretrap,2358,Clare Trapasso,715
56844,50168835,MJDaze,538,Michel Dazé,498
56845,461734916,natilove28,178,Nati Sotelo,657
56846,2851841,gpe,446,Geoff Edlins,115
56847,258049028,SammieBAMF,92,Samantha Jayne,259
56848,66683913,LGBTbrooklyn,4675,Brooklyn Community Pride Center,3629
56849,559776779,cbates3,236,Colby Bates,296
56850,180192268,TheRealMoneyMob,666,Young FLEX,514
56851,258835467,FabSintes,49380,Fabienne Sintes,1335
56852,116360206,raygraham1,5338,ray graham,1146
56853,316769295,BriannaBarros,5807,Brianna Barros,65
56854,107185166,JessePappas,9998,Jesse  Pappas,10889
56855,418743314,IamColeStickler,435,Cole Stickler,917
56856,15565842,JeffYalden,8212,Jeff Yalden,7895
56857,139953172,Bossanova_XO,394,morena.💋,387
56858,368149524,AustinMykell,11342,Austin Shortridge,793
56859,21201942,CitiesResearch,54492,Cities Research,631
56860,28148762,RobertCParker,4758,Robert C Parker,4971
56861,14124059,wsdot,274849,Washington State DOT,7776
56862,451754104,MkvFlocka,389,Steven Glansberg,344
56863,393839649,_SamMxyzptlk,458,"sunny, warm, raining sunshine 🌤️",400
56864,243762212,LeftCoast_Rika,1706,The Platinum Edition,978
56865,564757541,brenbrozy,689,bren,413
56866,344687656,LindaCollins11,17472,Linda Collins,18395
56867,16221225,dombeveridge,16565,Dom Beveridge,7733
56868,67339306,brucehorovitz,4056,Bruce Horovitz,128
56869,628589610,Live_Woodruff,419,Woodruff Real Estate,488
56870,43353128,rhsportslive,2305,R-H Sports,670
56871,546276403,DownSouthBaller,1253,Tatted_11Bravo,472
56872,329745459,SunBizGriffin,3498,Justine Griffin,1911
56873,33653815,BroadwayatBeach,17861,Broadway @ the Beach,974
56874,295928887,Ray_Dollface,160,Rachel Maddox,168
56875,208372793,justregjay,2199,hood shakespeare,750
56876,25527355,reneewatroba,2147,ʀᴇɴᴇᴇ ᴡᴀᴛʀᴏʙᴀ,867
56877,623346749,AjShaba,169,Jet Shaba☪,189
56878,323191869,mercedeshinder,427,Mercedes Hinder,271
56879,9143362,linseyann,689,Linsey,1920
56880,377777668,pettit_sarah,253,Sarah Reynolds,163
56881,95126596,AngryManTV,14910,AngryMan,1666
56882,897680454,ThatOneDana,589,Dana,119
56883,17138759,ShaneJoseph,609,Shane Joseph,596
56884,108102733,matt_cozzi,1409,Matt Cozzi,155
56885,287016013,AlexRespess,3582,Alex Respess,1153
56886,28804173,stymie77,94,Ana Castillo,173
56887,135234640,SamanthaHarris,21469,Samantha Harris,242
56888,44532818,PhyllisLevinson,1247,Phyllis Levinson,1195
56889,510755925,SaucyEnt,286,Saucy Entertainment,218
56890,794920022,96illuminatelrh,9052,VII.XXIII.X,4780
56891,551519321,PjBrown777,438,★PεεJay★,385
56892,49513563,JLEdwardsIII,6548,James Edwards III,2255
56893,308511837,DaBoulZizz,1144,🤐 متواضع,1016
56894,15303778,WayneGrayCNN,2610,Wayne Gray,1440
56895,256083043,_Blancaaaaaa,883,🏁,344
56896,487949413,N_Gitts,484,steve,481
56897,53183591,JoseSilva___,267,Jose Silva,239
56898,253199464,KidsburghPgh,5889,Kidsburgh Pittsburgh,2000
56899,274170988,SatchelRuaz,586,Chris Price,338
56900,13599852,rolemommy,18895,rolemommy,13267
56901,219120751,Kay_Maaar,890,kay marston,785
56902,174949488,AaronSmithDrum,2799,Aaron Smith™,927
56903,255820913,justin_sens,526,Justin,562
56904,291996788,RiverCourtSML,7131,RIVERCOURTSML,477
56905,58557558,ltornetta2,267,Lawrence Tornetta,606
56906,135496822,ThisisLeahL,960,Leah Linder,666
56907,363955320,dluner13,710,Dan Luner,124
56908,475366521,mendzjessica,457,yadira🐝,354
56909,269549389,Just__in__CASE,296,CO,530
56910,713262206,Butterflybeing_,282,alexandra,344
56911,46498943,PetCareTweets,3115,PetCareRx,2732
56912,337478784,brookepriestas,1029,Brooklyn ✨,733
56913,235897993,GQue_GotdaJUICE,5223,Young Nino,3308
56914,35357834,Melanie_sperryy,406,Sigourney Weaver,363
56915,20284558,amiable2amy,1972,amiableamy,1556
56916,221611150,SportsByMooch,636,Mike Stancik,710
56917,33391760,alanblinder,18236,Alan Blinder,622
56918,605521042,mgc0083,3068,Marian Cullen R.N.,4152
56919,32998543,dave_carpenter,35567,Dave Carpenter,39205
56920,41387157,samyoungman,11478,Sam Youngman,400
56921,18187407,Salena_Hamilton,836,Sal,555
56922,16090263,ESLundquist,2154,Eric Lundquist,2080
56923,357663896,RachelBenderr,217,Rachel Loring Bender,382
56924,233014423,flipster33,901,Danielle Filipiak,616
56925,14255256,kmabailey,2261,Kayla,1310
56926,281773211,23music,2045,Escher Beat 🌹,320
56927,189367452,LibrasFinest__,1876,Dasia 💔,772
56928,242451612,herischilaw,665,Herischi law firm,623
56929,213877919,callcenterdr,1635,Mary Bartels - Cook,512
56930,47023263,beachbum2199,1646,Christina,698
56931,434603169,shanforb,147,shan,339
56932,18056358,Gill_Mary,3036,Mary Gill,3261
56933,289637543,junkel25,222,Jaime Unkel,157
56934,149259432,Noble_Jim,30438,Jim Noble,157
56935,258049193,TheBigFoxx,1007,Calvin Kanye West,946
56936,123700394,zacharyfenell,2639,Zachary Fenell,2507
56937,299074732,Atheist2004,2173,Steve,1961
56938,94471340,sorendude,221,Matthew Sorensen,283
56939,16221356,onbelaybusiness,1648,Ajax Greene,2014
56940,113083566,joelplans,650,Joel,914
56941,315983024,ariannanegron_,1579,A**,30
56942,35095729,rcvoss7,149,RCV,1314
56943,455443633,sleepingarden,211,ashley,222
56944,347309232,scottlmarketing,5884,Scott L. Marketing,3526
56945,861635760,Fla_Sports,1563,Florida Sports Foundation,605
56946,128550069,1activegeek,144,1activegeek,114
56947,280331445,me_jreese,412,J Reese,266
56948,342459570,bosslady_amy1,4691,Amy Hinson,6157
56949,20022452,NatasjaYonce,10064,Natasja Yonce,5115
56950,754869,benclark,163,Ben Clark,147
56951,497910979,cariamefola,259,Maria Cefola,114
56952,31032516,TvLibz,506,Taylòr Libz,1727
56953,47416519,njsba,4038,NJSBA,1583
56954,321488072,KcgTwan,1633,✨ SC: TrillAzzTwan✨,1549
56955,16352457,LareeRocks311,838,Lareeeeeee not Larry,1549
56956,396330183,jenny_ndthebets,239,jenny,143
56957,182158540,espracklen,564,PokéMaster,1468
56958,67208397,CulturalHistory,1242,Dr. RGST,205
56959,23823567,ericbecker350,1656,Eric Becker,2652
56960,24347856,keithalink,4401,Keith A. Link,1751
56961,896500945,Emilylages,5909,Emily,440
56962,47023313,BruceWStanley,925,Bruce Stanley,961
56963,164463827,bigj2377,303,isles be there,710
56964,16876752,TonyNoland,3624,King of Tωitter,3035
56965,307070166,poetrypersuazhn,884,PoetryofPersuasion,1335
56966,209814743,BrooklynSpoke,15784,Doug Gordon,1253
56967,18842841,spigotZ,1320,Emma Z,1181
56968,21988570,TwittAurora,2935,Aurora,3011
56969,38241499,MollySullivanTV,32890,Molly Sullivan,605
56970,147555546,DJRachael,960,Rachael Parker,377
56971,121472221,VoiceOfTreeCare,7196,Tree Care Industry,513
56972,61572318,Calvino14,433,_,19
56973,14124254,mattiseman,60567,Matt Iseman,3213
56974,294356189,LivingDeadLive,6952,Living Dead Live,7892
56975,191595744,Huntmasta30,2125,Hunter Scantling,577
56976,379552995,adstale,366,jojo schoster-smith,906
56977,620463332,FoodSafetyshare,4641,Food Safety share,3269
56978,65635557,arsenamusic,720,ARSENA,13
56979,359105765,ScottBennett259,1237,The Dude,1280
56980,19498212,genericgeekgirl,796,Adri,618
56981,263685349,KerrinJeromin,3877,Kerrin Jeromin,2342
56982,360154340,chasecandeub,526,Chase Candeub,594
56983,16876781,elsabeth80,742,Lauren Hughes,1855
56984,483099886,splashvisualss,1190,Splash 💦 🇮🇹,726
56985,28148976,toddbw,258,Todd,602
56986,333415664,ACraftyGrk,591,Kostandino,1152
56987,99321075,niccxojb,1364,.,9
56988,14910708,karanolsoncnn,869,karanolson,1094
56989,44401911,larry_kudlow,235400,Larry Kudlow,462
56990,338789626,NWDCScoop,6827,Northwest DCScoop,7511
56991,243893500,Chrissyx1587,839,Chrissy🐱♎️,1514
56992,342066428,philipmasiello,9494,Philip Masiello,9117
56993,354060733,AlanJosefiak,310,Alan,223
56994,11764992,cvas,5570,Alex Cervasio,968
56995,256738562,Jam_Bambaataa,844,Grape Jam,882
56996,319390978,jon0h,30991,YourFavoriteBlackGuy,9985
56997,42697988,EthosSpa,1221,Ethos Spa,545
56998,887325956,TheRealQu3pid,7449,QU3PID,1459
56999,45712642,umclasp,1488,U-M Climate & Space,471
57000,209787098,SknTandHairLng,545,E B Baby #HTTR,597
57001,76252426,timshine11093,467,♑Tim Nelson♑ #8⃣,544
57002,312968459,KittyGynomite,1344,Kitty Kat,1791
57003,245990668,93Lex_,1279,Can I Live?,789
57004,754957,kulturhack,811,kulturhack,803
57005,362906892,iHumod,2946,حمود بن محمد 🇸🇦,375
57006,201164047,MalcolmEx_,2345,Xavier,942
57007,13862162,kotowari,2926,Roy Blakely,1051
57008,15697171,nicjamesdesigns,1055,Kelly,785
57009,452560151,mommydaybyday,4727,Mommy Day by Day,5021
57010,306021655,Jake18kane,395,Jake Kane,469
57011,110855451,Chodeo19,93,Cody Hack,150
57012,12027162,dropstones,780,doug curl,298
